sr_no,R,G,drv,Aeq_paper,SRR_1,SRR_2,SRR_5,SRR_10,SRR_15,SRR_20,SRR_25,SRR_30,SRR_35,Avg_V_tangent,Avg_V_curve,Avg_SR,Max_V_curve,age_grp,profession,exp_kmperyear_grp,C_Age_exp_kmperyear,trip_frequency,Speed_limit_on_real_road,Uniq_ID,configurations_RM,Vd_grp,R_grp,G_grp,PTL_grp,CL_grp,SW_grp,EW_grp,C_R_PTL,G_grp_rev,Cluster_both_direction,Cluster_both_direction_nominal,Cluster_both_direction_ordinal,Binary_logistic_H,Binary_logistic_L,Binary_logistic_HM,income_grp,edu_grp,gender_grp,marital_grp,age_2_grp,age_exp_2,age_scale,exp_years_scale,age_2_grp_s,income_grp_s,exp_kmperyear_grp_s,profession_s,pro_nonpro,stu_emplo,Cluster_2RG,mari_exp,occu_exp
87,75,0,drv47,4.092436323,83,79,54,40,36,29,22,18,18,95.7165588,78.5489849,17.16757389,91.53486031,2,2,1,4,0,1,75_0_drv47,75_0_AtoB,2,1,2,2,1,1,2,2,0,3,RG_3,3,1,0,1,3,2,1,1,2,4,35,5,1,2,0,1,0,2,1,4,4
88,75,0,drv48,2.592726481,63,55,43,31,24,24,20,16,16,101.7939427,74.27592826,27.51801443,82.82321241,2,2,1,4,1,0,75_0_drv48,75_0_AtoB,2,1,2,2,1,1,2,2,0,3,RG_3,3,1,0,1,3,2,1,1,2,4,34,12,1,2,0,1,0,2,1,4,4
89,75,2,drv1,2.458077853,58,54,35,23,12,8,8,8,8,88.35089162,77.2520547,11.09883691,88.54589866,1,1,2,2,0,1,75_2_drv1,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,25,9,0,0,1,0,0,1,0,2,2
90,75,2,drv2,1.980335924,43,40,32,14,7,7,7,7,7,81.32839479,71.70551159,9.622883194,80.19467539,1,1,2,2,0,0,75_2_drv2,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,4,0,0,1,0,0,1,0,2,2
91,75,2,drv3,0.451671289,67,57,47,35,32,22,22,17,15,50.05565994,50.61663343,-0.560973484,51.54412317,3,3,3,9,0,1,75_2_drv3,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,3,1,1,1,2,6,50,20,1,2,2,2,1,2,0,6,6
92,75,2,drv4,3.356179399,57,49,28,16,16,16,12,12,12,84.32404744,81.4716459,2.852401549,86.73298316,2,1,3,6,1,0,75_2_drv4,75_2_AtoB,2,1,2,2,1,1,2,2,0,3,RG_3,3,1,0,1,1,2,1,0,2,6,26,4,1,0,2,0,0,1,1,3,3
93,75,2,drv6,0.304052851,70,53,43,32,21,17,9,9,9,53.37803434,42.86233583,10.51569851,46.90067005,1,1,2,2,1,0,75_2_drv6,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,8,0,0,1,0,0,1,0,2,2
94,75,2,drv8,1.431299099,44,44,44,38,28,25,25,25,25,70.66731049,56.96525707,13.70205342,69.82899018,1,1,2,2,0,1,75_2_drv8,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
95,75,2,drv9,0.906411447,53,47,34,25,25,22,16,16,9,79.79619591,51.82704074,27.96915517,68.74103865,2,2,2,5,1,1,75_2_drv9,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,3,2,1,1,2,5,32,15,1,2,1,1,0,2,0,5,5
96,75,2,drv10,1.007161656,54,42,30,21,18,18,9,6,3,63.77747454,60.47258276,3.304891789,63.17387495,1,1,1,1,0,1,75_2_drv10,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
97,75,2,drv11,0.214561446,72,49,44,12,9,5,5,2,2,42.01253358,48.27491701,-6.262383425,52.59514828,1,1,3,3,0,1,75_2_drv11,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,1,2,1,0,1,3,25,3,0,0,2,0,0,1,0,3,3
98,75,2,drv12,0.657310669,68,59,30,24,21,21,21,9,6,70.84218192,56.7602076,14.08197433,69.7622829,1,1,1,1,1,1,75_2_drv12,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,1,2,1,0,1,1,23,7,0,0,0,0,0,1,0,1,1
99,75,2,drv13,0.033999549,46,44,35,22,18,11,11,4,4,46.38477418,42.41446105,3.970313132,47.46247559,1,2,2,2,0,0,75_2_drv13,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,3,1,1,1,2,24,3,0,1,1,1,0,2,0,5,5
100,75,2,drv14,2.01968339,64,54,47,27,24,20,17,17,17,75.85296713,66.39609738,9.456869747,68.14459403,2,2,2,5,0,0,75_2_drv14,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,3,3,1,0,2,5,29,11,1,2,1,1,0,2,0,2,5
101,75,2,drv15,0.816898945,78,70,50,28,17,8,8,8,8,64.24456956,55.37278145,8.871788104,57.82464716,1,1,1,1,0,0,75_2_drv15,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
102,75,2,drv16,2.039928807,92,82,71,43,43,28,18,14,14,75.6157255,72.6315513,2.984174192,76.00841333,1,2,1,1,0,1,75_2_drv16,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,2,3,0,0,1,1,25,3,0,1,0,1,0,2,0,1,4
103,75,2,drv17,0.602460038,62,56,32,32,21,21,16,13,13,63.29120855,51.08835454,12.20285402,58.40027114,2,2,3,6,1,1,75_2_drv17,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,3,2,1,0,2,6,30,12,1,2,2,1,0,2,0,3,6
104,75,2,drv18,0.526598036,56,51,35,21,16,13,8,3,3,59.51898692,52.6969918,6.821995122,57.60579573,2,2,1,4,0,1,75_2_drv18,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,3,1,0,2,4,28,10,1,1,0,1,0,2,0,1,4
105,75,2,drv19,0.002600596,54,48,41,28,22,17,13,9,4,49.38245895,42.22803483,7.154424114,46.68013868,2,3,3,6,1,1,75_2_drv19,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,1,1,1,2,6,35,16,1,1,2,2,1,2,0,6,6
106,75,2,drv20,0.066834796,78,69,40,31,21,14,9,9,7,63.47181492,40.30465692,23.167158,66.77226296,2,1,1,4,0,1,75_2_drv20,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,1,2,1,0,2,4,26,5,1,0,0,0,0,1,0,1,1
107,75,2,drv21,0.174674607,65,57,42,37,25,22,20,17,15,56.47405607,45.41275602,11.06130006,51.82422705,1,1,1,1,0,1,75_2_drv21,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
108,75,2,drv22,1.834862757,78,67,57,43,32,28,25,21,18,77.27508933,69.84919509,7.425894244,72.712169,3,3,3,9,1,1,75_2_drv22,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,2,1,1,1,2,6,45,26,1,1,2,2,1,2,0,6,6
109,75,2,drv24,0.061428074,58,44,27,11,9,4,4,4,4,47.37824642,44.71328327,2.664963151,47.45951182,3,3,3,9,1,1,75_2_drv24,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,1,1,1,2,6,47,20,1,1,2,2,1,2,0,6,6
110,75,2,drv25,1.358073175,77,69,56,35,32,24,19,16,13,50.81401137,55.73350115,-4.919489775,58.05271642,1,1,2,2,0,1,75_2_drv25,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,0,0,1,2,25,2,0,0,1,0,0,1,0,2,2
111,75,2,drv26,0.022518326,100,80,51,31,27,22,13,9,9,47.86859019,39.83917963,8.029410556,51.22638385,2,2,3,6,1,0,75_2_drv26,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,3,1,1,2,6,28,5,1,1,2,1,0,2,0,6,6
112,75,2,drv27,0.347177518,57,52,42,42,40,32,22,15,12,53.80056984,50.57966998,3.220899862,52.30574667,3,3,3,9,1,1,75_2_drv27,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,1,1,1,2,6,46,21,1,1,2,2,1,2,0,6,6
113,75,2,drv28,1.112726646,53,30,21,18,12,6,6,6,6,60.57161745,60.74521348,-0.17359603,61.28461289,2,1,3,6,1,1,75_2_drv28,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,1,2,6,30,13,1,0,2,0,0,1,0,6,3
114,75,2,drv29,0.062728596,68,50,45,25,9,5,5,5,2,54.64137382,39.75952374,14.88185008,50.10507314,1,1,1,1,0,0,75_2_drv29,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
115,75,2,drv30,2.296831565,37,37,33,18,15,7,7,7,7,82.15042711,74.67091977,7.47950734,78.95076041,1,1,3,3,0,0,75_2_drv30,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,0,1,3,24,6,0,0,2,0,0,1,0,3,3
116,75,2,drv31,0.636798814,74,51,43,17,14,6,6,6,3,69.1632332,54.95994726,14.20328594,62.46416761,1,1,2,2,1,0,75_2_drv31,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,25,7,0,0,1,0,0,1,0,2,2
117,75,2,drv32,1.621017275,82,69,60,41,35,28,22,22,19,25.39069873,63.93087584,-38.5401771,66.66113381,1,1,3,3,0,0,75_2_drv32,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,0,1,3,24,8,0,0,2,0,0,1,0,3,3
118,75,2,drv33,0.390707857,106,98,78,49,28,21,13,10,10,52.31905514,50.43351365,1.885541489,57.70628472,3,3,3,9,1,0,75_2_drv33,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,1,1,1,2,6,43,28,1,1,2,2,1,2,0,6,6
119,75,2,drv34,1.627597069,94,64,44,17,17,13,13,10,10,67.71211247,65.15251166,2.559600809,73.95466277,1,1,2,2,0,0,75_2_drv34,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,6,0,0,1,0,0,1,0,2,2
120,75,2,drv35,0.218742598,70,65,45,32,15,10,7,5,5,59.05592438,47.3921986,11.66372578,53.09759135,2,2,2,5,1,0,75_2_drv35,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,3,1,0,2,5,26,11,1,1,1,1,0,2,0,2,5
121,75,2,drv36,1.933285128,74,71,60,39,28,28,25,21,14,84.5200607,68.30990378,16.21015692,78.13395094,1,2,2,2,0,0,75_2_drv36,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,3,1,0,1,2,25,6,0,0,1,1,0,2,0,2,5
122,75,2,drv37,0.419979923,64,61,48,40,29,13,13,8,3,62.10474404,50.35791627,11.74682777,55.32039979,3,3,3,9,1,0,75_2_drv37,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,1,1,1,2,6,43,28,1,1,2,2,1,2,0,6,6
123,75,2,drv38,0.901979004,68,59,48,34,31,23,17,14,11,67.44425018,54.69699228,12.74725791,59.89138033,1,2,1,1,0,0,75_2_drv38,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,2,3,0,0,1,1,25,6,0,1,0,1,0,2,0,1,4
124,75,2,drv39,1.087434394,64,52,42,30,24,21,18,15,12,68.29324105,57.41024379,10.88299726,59.33334173,2,1,3,6,1,1,75_2_drv39,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,0,2,6,28,10,1,0,2,0,0,1,0,3,3
125,75,2,drv40,0.215767446,91,86,65,47,33,30,19,14,9,48.15344175,44.24246861,3.910973142,50.45051229,3,3,3,9,1,1,75_2_drv40,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,1,1,1,1,2,6,39,10,1,0,2,2,1,2,0,6,6
126,75,2,drv42,0,75,50,34,17,6,4,4,4,4,49.68679159,34.18600791,15.50078368,49.97725028,1,2,1,1,0,1,75_2_drv42,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,3,1,0,1,1,24,7,0,1,0,1,0,2,0,1,4
127,75,2,drv43,0.823621966,95,86,77,38,21,12,9,9,9,76.85163223,52.05094392,24.80068831,81.73846248,1,1,2,2,0,1,75_2_drv43,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
128,75,2,drv44,2.311284298,57,49,34,23,15,11,11,11,8,85.0720115,75.76655322,9.305458274,80.48013822,2,2,1,4,1,0,75_2_drv44,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,2,3,1,1,2,4,29,15,1,1,0,1,0,2,0,4,4
129,75,2,drv45,0.562133005,75,63,39,27,12,9,6,6,6,72.62206178,54.92189863,17.70016315,64.05425445,2,2,2,5,1,1,75_2_drv45,75_2_AtoB,2,1,2,2,1,1,2,2,0,2,RG_1,1,0,1,0,2,2,1,1,2,5,34,5,1,1,1,1,0,2,0,5,5
130,75,2,drv46,1.689923605,78,66,56,47,38,31,31,31,31,69.27823026,64.05493463,5.223295629,67.64279432,1,1,2,2,1,0,75_2_drv46,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,1,2,0,0,1,2,25,7,0,0,1,0,0,1,0,2,2
131,75,2,drv47,0.899134799,52,44,41,30,25,19,14,14,14,55.59125749,54.67190311,0.919354373,58.17423144,2,2,1,4,0,1,75_2_drv47,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,3,2,1,1,2,4,35,5,1,2,0,1,0,2,0,4,4
132,75,2,drv48,2.060241827,74,68,57,37,27,20,20,17,17,86.59618063,70.0278702,16.56831043,81.06719796,2,2,1,4,1,0,75_2_drv48,75_2_AtoB,2,1,2,2,1,1,2,2,0,1,RG_2,2,0,0,1,3,2,1,1,2,4,34,12,1,2,0,1,0,2,0,4,4
133,75,-6,drv1,2.179560726,68,60,52,28,24,20,16,12,12,93.03586489,71.489371,21.54649388,82.12850589,1,1,2,2,0,1,75_-6_drv1,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,25,9,0,0,1,0,0,1,0,2,2
134,75,-6,drv2,0.842018361,35,35,21,21,21,21,14,11,11,83.79290348,58.91525599,24.87764748,90.74131977,1,1,2,2,0,0,75_-6_drv2,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,4,0,0,1,0,0,1,0,2,2
135,75,-6,drv3,0.536263286,60,50,38,28,23,20,15,13,8,63.38234606,39.59290387,23.78944219,57.153662,3,3,3,9,0,1,75_-6_drv3,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,3,1,1,1,2,6,50,20,1,2,2,2,1,2,0,6,6
136,75,-6,drv4,2.316039007,56,52,44,28,28,28,20,16,16,95.55038018,67.21551886,28.33486132,79.38523783,2,1,3,6,1,0,75_-6_drv4,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,2,6,26,4,1,0,2,0,0,1,0,3,3
137,75,-6,drv6,1.745949777,68,54,32,21,18,14,11,11,11,65.96267272,69.15133253,-3.188659807,71.96173303,1,1,2,2,1,0,75_-6_drv6,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,8,0,0,1,0,0,1,0,2,2
138,75,-6,drv8,1.011385197,69,55,38,24,24,24,24,24,17,86.24164504,55.87352671,30.36811832,78.5621213,1,1,2,2,0,1,75_-6_drv8,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
139,75,-6,drv9,1.294360677,78,53,36,28,25,21,18,7,4,92.02421774,56.47664249,35.54757525,75.53092251,2,2,2,5,1,1,75_-6_drv9,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,3,2,1,1,2,5,32,15,1,2,1,1,0,2,0,5,5
140,75,-6,drv10,2.266186559,51,33,25,25,18,18,11,11,7,69.92331528,72.96738014,-3.044064856,74.18652234,1,1,1,1,0,1,75_-6_drv10,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
141,75,-6,drv11,0.527234514,77,60,49,29,17,17,9,6,6,62.02762789,52.97124678,9.056381116,57.17068965,1,1,3,3,0,1,75_-6_drv11,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,1,2,1,0,1,3,25,3,0,0,2,0,0,1,0,3,3
142,75,-6,drv12,2.269912005,56,49,39,35,32,25,25,25,25,85.72256549,63.82608925,21.89647625,87.10138646,1,1,1,1,1,1,75_-6_drv12,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,1,23,7,0,0,0,0,0,1,0,1,1
143,75,-6,drv13,1.3742439,38,38,28,28,22,22,22,22,22,70.46596459,60.86792033,9.598044257,70.49648255,1,2,2,2,0,0,75_-6_drv13,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,2,3,1,1,1,2,24,3,0,1,1,1,0,2,0,5,5
144,75,-6,drv14,2.579853293,62,50,31,23,23,19,19,19,16,81.03783613,73.54257725,7.495258879,77.31018103,2,2,2,5,0,0,75_-6_drv14,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,3,3,1,0,2,5,29,11,1,2,1,1,0,2,0,2,5
145,75,-6,drv15,1.45560197,106,86,68,38,27,21,17,17,14,71.25766099,63.53244115,7.725219838,66.97588802,1,1,1,1,0,0,75_-6_drv15,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
146,75,-6,drv16,2.666973563,78,70,62,54,50,39,35,27,23,79.98032277,76.00683066,3.973492104,79.63227295,1,2,1,1,0,1,75_-6_drv16,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,3,RG_3,3,1,0,1,2,3,0,0,1,1,25,3,0,1,0,1,0,2,1,1,4
147,75,-6,drv17,0.787089156,87,66,51,33,27,27,27,24,15,68.90623854,51.89030738,17.01593117,65.63230587,2,2,3,6,1,1,75_-6_drv17,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,3,2,1,0,2,6,30,12,1,2,2,1,0,2,0,3,6
148,75,-6,drv18,0.25730163,54,46,27,19,13,8,5,3,3,56.52052498,48.77765793,7.742867055,53.93914851,2,2,1,4,0,1,75_-6_drv18,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,2,3,1,0,2,4,28,10,1,1,0,1,0,2,0,1,4
149,75,-6,drv19,0.144984607,73,60,55,29,16,10,5,5,5,61.20055697,45.24471056,15.95584641,53.10997076,2,3,3,6,1,1,75_-6_drv19,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,35,16,1,1,2,2,1,2,0,6,6
150,75,-6,drv20,0.101517412,83,61,39,19,17,15,15,12,12,57.66129754,41.09275817,16.56853937,65.02332269,2,1,1,4,0,1,75_-6_drv20,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,1,2,1,0,2,4,26,5,1,0,0,0,0,1,0,1,1
151,75,-6,drv21,0.721205898,70,59,56,41,38,29,20,20,12,68.13156941,52.9804554,15.15111402,58.81881247,1,1,1,1,0,1,75_-6_drv21,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
152,75,-6,drv22,0.996054308,73,63,60,53,33,27,23,23,23,85.55121021,55.37698695,30.17422326,65.17338427,3,3,3,9,1,1,75_-6_drv22,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,2,1,1,1,2,6,45,26,1,1,2,2,1,2,0,6,6
153,75,-6,drv24,0.208160976,54,49,34,16,11,11,7,7,4,51.02698575,40.36582914,10.66115661,62.23873815,3,3,3,9,1,1,75_-6_drv24,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,47,20,1,1,2,2,1,2,0,6,6
154,75,-6,drv25,2.390913614,89,71,48,26,19,15,15,11,11,72.77955582,75.21790659,-2.438350769,78.12689841,1,1,2,2,0,1,75_-6_drv25,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,0,0,1,2,25,2,0,0,1,0,0,1,0,2,2
155,75,-6,drv26,0.122064542,98,71,54,22,7,5,5,5,5,55.10155729,42.42478179,12.6767755,48.5044168,2,2,3,6,1,0,75_-6_drv26,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,2,3,1,1,2,6,28,5,1,1,2,1,0,2,0,6,6
156,75,-6,drv27,0.169696377,49,49,35,24,16,11,5,5,0,61.61058585,46.0053602,15.60522565,61.3185057,3,3,3,9,1,1,75_-6_drv27,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,46,21,1,1,2,2,1,2,0,6,6
157,75,-6,drv28,2.030647354,42,39,35,25,18,14,14,14,14,73.22684851,66.39099434,6.835854164,75.65276343,2,1,3,6,1,1,75_-6_drv28,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,1,2,6,30,13,1,0,2,0,0,1,0,6,3
158,75,-6,drv29,0.393044911,51,43,29,13,13,13,5,3,0,65.14267311,48.12559253,17.01708058,55.38074434,1,1,1,1,0,0,75_-6_drv29,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
159,75,-6,drv30,2.018681163,63,47,40,32,16,8,8,8,8,82.23561749,73.98450491,8.251112575,83.81559579,1,1,3,3,0,0,75_-6_drv30,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,3,24,6,0,0,2,0,0,1,0,3,3
160,75,-6,drv31,0.944592921,89,56,20,10,10,10,10,10,7,77.78725316,58.55363398,19.23361918,62.65630358,1,1,2,2,1,0,75_-6_drv31,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,25,7,0,0,1,0,0,1,0,2,2
161,75,-6,drv32,1.568589122,70,55,48,26,22,18,18,18,18,86.95528667,63.66731943,23.28796724,90.86887472,1,1,3,3,0,0,75_-6_drv32,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,3,24,8,0,0,2,0,0,1,0,3,3
162,75,-6,drv33,0.395168076,85,72,62,36,28,16,10,5,3,59.71102029,47.26345412,12.44756617,56.14752294,3,3,3,9,1,0,75_-6_drv33,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,43,28,1,1,2,2,1,2,0,6,6
163,75,-6,drv34,2.447614554,45,42,30,15,15,15,15,15,15,86.68852983,67.80326688,18.88526295,91.59119311,1,1,2,2,0,0,75_-6_drv34,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,6,0,0,1,0,0,1,0,2,2
164,75,-6,drv35,0.304504153,78,70,51,24,11,5,5,5,3,61.79964719,48.85348391,12.94616328,54.21525571,2,2,2,5,1,0,75_-6_drv35,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,2,3,1,0,2,5,26,11,1,1,1,1,0,2,0,2,5
165,75,-6,drv36,1.585321176,74,48,37,29,29,26,26,22,18,87.63676806,63.80535773,23.83141033,77.28371197,1,2,2,2,0,0,75_-6_drv36,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,3,1,0,1,2,25,6,0,0,1,1,0,2,0,2,5
166,75,-6,drv37,0.684540951,47,47,36,31,17,14,11,8,8,60.59696394,53.68082514,6.916138798,57.36663617,3,3,3,9,1,0,75_-6_drv37,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,43,28,1,1,2,2,1,2,0,6,6
167,75,-6,drv38,1.774332857,68,64,41,37,31,27,24,24,24,71.20736318,61.69912876,9.508234416,70.92838198,1,2,1,1,0,0,75_-6_drv38,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,2,3,0,0,1,1,25,6,0,1,0,1,0,2,0,1,4
168,75,-6,drv39,1.17831071,45,42,39,26,23,19,13,13,13,71.42887769,56.64347156,14.78540613,63.59583328,2,1,3,6,1,1,75_-6_drv39,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,1,RG_2,2,0,0,1,1,2,1,0,2,6,28,10,1,0,2,0,0,1,0,3,3
169,75,-6,drv40,0.369750595,98,83,56,33,26,17,15,11,9,56.50860609,35.47992996,21.02867612,52.95404935,3,3,3,9,1,1,75_-6_drv40,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,1,1,1,1,2,6,39,10,1,0,2,2,1,2,0,6,6
170,75,-6,drv42,0.635615156,64,56,29,18,15,9,9,3,3,71.64773159,46.45713956,25.19059203,65.252177,1,2,1,1,0,1,75_-6_drv42,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,2,3,1,0,1,1,24,7,0,1,0,1,0,2,0,1,4
171,75,-6,drv43,0.264241418,85,76,54,31,28,25,20,11,8,81.14951367,45.73425045,35.41526322,73.70607684,1,1,2,2,0,1,75_-6_drv43,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
172,75,-6,drv44,2.861803151,52,52,44,31,31,22,17,9,4,94.11002156,80.9095898,13.20043176,92.62700535,2,2,1,4,1,0,75_-6_drv44,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,3,RG_3,3,1,0,1,2,3,1,1,2,4,29,15,1,1,0,1,0,2,1,4,4
173,75,-6,drv45,0.366473901,55,42,28,17,17,8,0,0,0,70.87217525,44.49442595,26.3777493,59.58899406,2,2,2,5,1,1,75_-6_drv45,75_-6_AtoB,2,1,1,1,1,1,2,1,-1,2,RG_1,1,0,1,0,2,2,1,1,2,5,34,5,1,1,1,1,0,2,0,5,5
